-2.442388561754968990e+00,-1.695146214165988097e+00,-3.508668235193484364e+00,-2.110194210136124404e+00,-1.086196257869811665e+00,-3.161554679456711980e+00,-1.694833854990818178e-01,-1.362580325106227397e+00,-3.628474356729503025e-01,-4.692386669611730010e-01,-9.478153923876584397e-01,6.102249246487034817e-02,-9.179945791750665496e-01,-2.536570361711704358e+00,-1.389791108022907062e+00,-1.524712173718427488e+00,-1.819214983673714370e+00,-8.209761063351124211e-01,-7.936618380257363103e-01,-2.194818272695388650e+00,0.000000000000000000e+00
-2.475682219565855213e+00,-1.720859196451206330e+00,-1.027618565612622437e+00,-2.382158891699524439e+00,-2.671828870194528527e+00,-1.929386922617930100e+00,-1.075775707744602183e+00,-1.583740803443636214e+00,-1.169296320397962496e+00,-1.363785839482466677e+00,4.588049919085745998e-02,-3.284256018784351028e+00,-4.100532542837599159e+00,-2.028937374224184076e+00,-1.844371920523238728e+00,-1.875360031578975128e+00,-2.574762887022978397e+00,-3.113474389794884445e+00,-2.490967550167983546e+00,-2.881556678910464520e+00,1.000000000000000000e+00
6.124994028206602881e-01,4.415461617542309369e+00,4.198064392102222264e+00,2.462521313184969696e+00,2.189030496874222464e+00,3.847401083558504631e+00,3.805000223734015918e+00,1.409034420873232163e+00,8.446677148914167876e-01,-1.662693999931672106e+00,-9.426796087808897440e-02,2.315388796720743159e+00,1.837609622315656832e-01,-3.069392264314458885e-01,3.438542789363609575e+00,1.109161841903988144e+00,3.726676617867507257e+00,-2.578519458432304567e-01,2.732476404138646675e+00,6.694183328133815891e-01,1.000000000000000000e+00
3.416575220279506997e+00,1.759141769118800713e+00,3.568071123477121631e+00,3.478920227505641893e+00,2.104884135083565866e+00,2.909987506721192663e+00,5.745078985376530056e+00,4.121149090043131125e+00,3.597498166256828611e+00,3.141565147073241970e+00,1.194363160808312951e+00,3.608072030867901958e+00,2.896227282527057412e+00,1.884468084481692118e+00,2.676253097599939235e+00,3.226281505009257700e+00,2.196147737903261010e+00,2.697745356243364867e+00,2.866536077625854162e+00,1.422666547229416878e+00,1.000000000000000000e+00
1.983368194966227183e+00,2.489870674291374542e+00,1.398237683662392650e+00,7.838060309215002519e-01,1.016869487504993952e+00,2.723729131857481889e+00,1.917906405218993360e+00,1.631545126185571792e+00,-1.305696738401551649e-02,1.900427745784291300e+00,7.643479576147552690e-01,7.007820557916317750e-01,3.238985076150553422e-01,1.125338649369291844e-01,1.169943894742677903e+00,7.488231209308090497e-01,2.646249981552313280e-01,8.505331491611638484e-01,8.508608036070034464e-01,2.668001536960633580e-01,0.000000000000000000e+00
1.164466229306369005e-01,-6.970072441909720418e-01,-7.239967790345214205e-01,4.428519575988933976e-01,8.470177984374225311e-01,-9.363618195224763241e-01,2.344004721431934168e+00,1.821882787550142213e+00,9.628487811086228199e-01,-4.796244930533712925e-01,7.892123599773648301e-01,1.371436596925759588e+00,-1.096266811445423706e+00,1.358568160232073829e+00,6.549020007853805225e-01,1.887278941290937206e+00,5.999329432527500394e-02,6.666250037097374292e-01,1.595843902380381429e+00,-2.299933009107048676e+00,1.000000000000000000e+00
-3.029423034146097038e+00,-4.201118434058136231e+00,-2.285600021556104533e-01,1.970563927968063123e-01,-3.866377682229932056e+00,-4.592553590023364940e-01,-4.698315329882715830e+00,1.028741710624013317e+00,-2.954933861568869169e+00,-2.772643399125384711e+00,-4.185879765701379540e+00,-3.286784260943761637e+00,-1.980379057804284360e+00,-1.517442796559220097e+00,-4.022632338794576157e-01,-7.084959650754802940e-01,-2.423773846650896679e+00,-2.754718783646394442e+00,-3.912679012533588185e+00,-6.011333043656308384e-01,0.000000000000000000e+00
2.403602614868225018e+00,3.491415553362793300e-01,1.692999017387551763e+00,2.082719209796238147e+00,9.088651041112014717e-01,1.265729596730896356e+00,-5.453766401965802757e-01,2.074883707344263861e-01,1.854615008361760964e+00,1.732968995469866158e+00,1.371906582132643715e+00,9.676798890136735221e-01,2.922658158915244275e+00,8.807062466408583923e-01,3.247126177463057761e-01,-1.386395799147378316e+00,1.341765775789896864e+00,1.184159097008117500e+00,-7.035731821822013288e-01,3.438555904427685661e+00,1.000000000000000000e+00
3.033313960041332802e-01,-4.133896518798811925e-01,8.252989550380496198e-02,1.668069826882014883e-01,-6.753143791458109391e-01,-6.519536008907937941e-01,-1.226227257142857408e+00,-2.677737751841902103e-01,-1.832519506431295575e+00,-3.344231777564078634e+00,-1.254136214072492095e-01,-1.049758662387804353e+00,-8.396948042654681643e-01,-3.261220782291864850e-01,-1.220784417651552545e+00,-3.752177924935665487e+00,-1.005791415249022158e+00,-1.846339193681486801e+00,-4.811574482820621945e-01,-1.392954754847418375e+00,1.000000000000000000e+00
-1.608205108575980091e+00,-2.799710647350935666e+00,4.438989157708375100e-01,-5.971122806200557243e-01,-4.608853300631219341e-01,-3.241988459804132638e-01,1.544149787385621364e+00,9.496158724727408185e-01,-2.481998860440537413e-03,-1.965792509883053985e+00,8.227166669783314568e-02,7.252746136738223992e-01,-3.116947454076713697e+00,-8.476683067506591840e-01,-1.392982642613507238e-01,3.753745611187280229e-01,3.690586413391143683e-01,-6.211913777541626658e-01,-2.260559818164908918e-01,-4.982561532245055602e+00,1.000000000000000000e+00
